SeriesHash,SubjectID,MagneticFieldStrength,MRAcquisitionType,PulseSequenceName,SliceThickness,EchoTime,RepetitionTime,FlipAngle,EchoTrainLength,ParallelReductionFactorInPlane,AcquisitionDuration,PixelBandwidth,ImageOrientationPatientDICOM,BidsGuess,NIfTIPath
0000AC55,Min-Mo-014,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,277.202,630,"[-0.155716, 0.983215, 0.0950883, -0.0645058, 0.0859357, -0.99421]","['anat', '_acq-spcR4p2_run-16_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\0000AC55\0000AC55_sag_t1_space_20251119000000_16.nii.gz
0000AE02,Min-Mo-014,3.0,3D,*spcR_42ns,0.976562,0.022,0.7,120,27.0,2.0,277.202,630,"[-0.153084, 0.971091, 0.183162, -0.299345, 0.13107, -0.9451]","['derived', '_acq-spcR4p2_run-19_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\0000AE02\0000AE02_20251119000000_19.nii.gz
0000C53C,Min-Mo-014,3.0,3D,*spcR_42ns,0.976562,0.022,0.7,120,27.0,2.0,277.202,630,"[-0.0782594, 0.996162, 0.0391995, 0.240499, 0.0570234, -0.968973]","['derived', '_acq-spcR4p2_run-17_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\0000C53C\0000C53C_20251119000000_17.nii.gz
0000C86F,Min-Mo-014,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.987902, 0.134831, -0.0766131, -0.142183, 0.984739, -0.100369]","['anat', '_acq-swi3p2_run-25_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\0000C86F\0000C86F_ax_swi_ge3d_20251119000000_25_ph.nii.gz
0000CBAA,Min-Mo-014,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.987902, 0.134831, -0.0766131, -0.142183, 0.984739, -0.100369]","['derived', '_acq-swi3p2_run-27_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\0000CBAA\0000CBAA_ax_swi_ge3d_20251119000000_27.nii.gz
0000EDEC,Min-Mo-014,3.0,3D,*spcR_42ns,0.976562,0.022,0.7,120,27.0,2.0,277.202,630,"[0.995477, 0.0869433, -0.0383055, -0.0459505, 0.0877045, -0.995086]","['derived', '_acq-spcR4p2_run-18_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-014\DICOM\0000CB8D\AAA5C4B1\AAC70605\0000EDEC\0000EDEC_20251119000000_18.nii.gz
00000D26,Min-Mo-013,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[-0.00882803, 0.987622, 0.156604, -0.0492696, 0.15599, -0.986529]","['anat', '_acq-spcR4p2_run-9_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-013\DICOM\00003780\AA3D11B4\AA584FB5\00000D26\00000D26_t1_space_sag_20251119000000_9.nii.gz
00001F6B,Min-Mo-013,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.999132, 0.0247592, -0.0334965, -0.0174399, 0.978941, 0.203396]","['anat', '_acq-swi3p2_run-11_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-013\DICOM\00003780\AA3D11B4\AA584FB5\00001F6B\00001F6B_ax_swi_ge3d_20251119000000_11.nii.gz
00002DB4,Min-Mo-013,3.0,2D,*tse2d1_17,5.0,0.088,6.36,150,17.0,2.0,88.997,191,"[0.99909, 0.0426365, -0.000660664, -0.0144044, 0.322872, -0.946333]","['anat', '_acq-tse2p2_run-15_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-013\DICOM\00003780\AA3D11B4\AA584FB5\00002DB4\00002DB4_cor_t2_tse_20251119000000_15.nii.gz
000042C0,Min-Mo-013,3.0,2D,*tse2d1_17,5.0,0.088,5.52,150,17.0,2.0,182.137,191,"[0.999132, 0.0247592, -0.0334965, -0.0174399, 0.978941, 0.203396]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-013\DICOM\00003780\AA3D11B4\AA584FB5\000042C0\000042C0_ax_t2_tse_20251119000000_2.nii.gz
00005E48,Min-Mo-013,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.999132, 0.0247592, -0.0334965, -0.0174399, 0.978941, 0.203396]","['anat', '_acq-swi3p2_run-13_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-013\DICOM\00003780\AA3D11B4\AA584FB5\00005E48\00005E48_ax_swi_ge3d_20251119000000_13.nii.gz
00008886,Min-Mo-013,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.999132, 0.0247592, -0.0334965, -0.0174399, 0.978941, 0.203396]","['derived', '_acq-swi3p2_run-14_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-013\DICOM\00003780\AA3D11B4\AA584FB5\00008886\00008886_ax_swi_ge3d_20251119000000_14.nii.gz
0000E6EA,Min-Mo-013,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.642,119,"[0.999132, 0.0247592, -0.0334965, -0.0174399, 0.978941, 0.203396]","['anat', '_acq-swi3p2_run-12_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-013\DICOM\00003780\AA3D11B4\AA584FB5\0000E6EA\0000E6EA_ax_swi_ge3d_20251119000000_12_ph.nii.gz
0000F039,Min-Mo-013,3.0,2D,*tse2d1_17,5.0,0.086,5.52,150,17.0,4.0,38.614,193,"[0.999132, 0.0247592, -0.0334965, -0.0174399, 0.978941, 0.203396]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-013\DICOM\00003780\AA3D11B4\AA584FB5\0000F039\0000F039_ax_t2_tse_Med_DRS_480_20251119000000_3.nii.gz
0000F83E,Min-Mo-013,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[-0.00882803, 0.987622, 0.156604, -0.0492696, 0.15599, -0.986529]","['func', '_acq-spcir2p3_dir-RL_run-10_bold']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-013\DICOM\00003780\AA3D11B4\AA584FB5\0000F83E\0000F83E_sag_t2_spc_flair_fs_20251119000000_10.nii.gz
00000925,Min-Mo-012,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.997387, 0, -0.0722422, 0.00753669, 0.994543, 0.104053]","['derived', '_acq-spcR4p2_run-9_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\00000925\00000925_20251118000000_9.nii.gz
00001134,Min-Mo-012,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[-0.050534, 0.996059, 0.0728927, -0.073632, 0.0690716, -0.994891]","['anat', '_acq-spcR4p2_run-6_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\00001134\00001134_t1_space_sag_20251118000000_6.nii.gz
00001A7D,Min-Mo-012,3.0,2D,*tse2d1_17,5.0,0.088,6.36,150,17.0,2.0,88.997,191,"[0.998779, 0.0493874, -0.000686592, -0.00961644, 0.180804, -0.983472]","['anat', '_acq-tse2p2_run-16_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\00001A7D\00001A7D_cor_t2_tse_20251118000000_16.nii.gz
00002F4A,Min-Mo-012,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.997153, 0.026202, -0.0707024, -0.0174054, 0.992343, 0.122281]","['derived', '_acq-swi3p2_run-15_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\00002F4A\00002F4A_ax_swi_ge3d_20251118000000_15.nii.gz
000053BA,Min-Mo-012,3.0,2D,*tse2d1_17,5.0,0.088,5.52,150,17.0,2.0,182.139,191,"[0.997153, 0.026202, -0.0707024, -0.0174054, 0.992343, 0.122281]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\000053BA\000053BA_ax_t2_tse_20251118000000_2.nii.gz
00005822,Min-Mo-012,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.998452, 0.0553975, -0.00488758, -0.0127909, 0.143225, -0.989607]","['derived', '_acq-spcR4p2_run-8_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\00005822\00005822_20251118000000_8.nii.gz
00005AD8,Min-Mo-012,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.996073, 0.0833997, 0.0297308, -0.0200654, 0.539678, -0.841632]","['derived', '_acq-spcR4p2_run-7_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\00005AD8\00005AD8_20251118000000_7.nii.gz
00006FEA,Min-Mo-012,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,266.617,119,"[0.997153, 0.026202, -0.0707024, -0.0174054, 0.992343, 0.122281]","['anat', '_acq-swi3p2_run-13_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\00006FEA\00006FEA_ax_swi_ge3d_20251118000000_13_ph.nii.gz
0000811B,Min-Mo-012,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.217,651,"[-0.0505345, 0.996059, 0.0728856, -0.0736317, 0.0690645, -0.994891]","['func', '_acq-spcir2p3_dir-RL_run-11_bold']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\0000811B\0000811B_sag_t2_spc_flair_fs_20251118000000_11.nii.gz
00008900,Min-Mo-012,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,266.617,119,"[0.997153, 0.026202, -0.0707024, -0.0174054, 0.992343, 0.122281]","['anat', '_acq-swi3p2_run-12_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\00008900\00008900_ax_swi_ge3d_20251118000000_12.nii.gz
00008D72,Min-Mo-012,3.0,2D,*tse2d1_17,5.0,0.088,6.36,150,17.0,2.0,88.997,191,"[0.993983, 0.109533, -0.000684523, -0.0221902, 0.195243, -0.980504]","['anat', '_acq-tse2p2_run-18_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\00008D72\00008D72_cor_t2_tse_20251118000000_18.nii.gz
00009756,Min-Mo-012,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.998344, 0, -0.0575343, 0.00768819, 0.991032, 0.133407]","['derived', '_acq-spcR4p2_run-10_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\00009756\00009756_20251118000000_10.nii.gz
0000A580,Min-Mo-012,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,266.617,119,"[0.997153, 0.026202, -0.0707024, -0.0174054, 0.992343, 0.122281]","['anat', '_acq-swi3p2_run-14_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\0000A580\0000A580_ax_swi_ge3d_20251118000000_14.nii.gz
0000B06C,Min-Mo-012,3.0,2D,*tse2d1_17,5.0,0.086,5.52,150,17.0,4.0,38.614,193,"[0.997153, 0.026202, -0.0707024, -0.0174054, 0.992343, 0.122281]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-012\DICOM\00008964\AAC745FF\AA9CA8A3\0000B06C\0000B06C_ax_t2_tse_Med_DRS_480_20251118000000_3.nii.gz
00001A55,Min-Mo-011,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,277.205,630,"[-0.020993, 0.987411, 0.156778, -0.00757605, 0.156651, -0.987625]","['anat', '_acq-spcR4p2_run-5_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\00001A55\00001A55_sag_t1post_space_20251118000000_5.nii.gz
00002085,Min-Mo-011,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,277.205,630,"[1, 0, 0, 0, 0.981841, 0.189704]","['derived', '_acq-spcR4p2_run-7_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\00002085\00002085_20251118000000_7.nii.gz
00002468,Min-Mo-011,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,277.205,630,"[0.999978, 0.00602808, -0.00257667, -0.00444249, 0.334067, -0.942539]","['derived', '_acq-spcR4p2_run-9_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\00002468\00002468_20251118000000_9.nii.gz
00002C8C,Min-Mo-011,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,277.205,630,"[-0.000944469, 0.993437, 0.114377, 0.0219369, 0.11437, -0.993196]","['anat', '_acq-spcR4p2_run-6_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\00002C8C\00002C8C_t1_space_sag_20251118000000_6.nii.gz
00003F0D,Min-Mo-011,3.0,2D,*tse2d1_17,5.0,0.088,6.36,150,17.0,2.0,89.017,191,"[0.999384, 0.0350748, -0.000672749, -0.0100196, 0.267004, -0.963643]","['anat', '_acq-tse2p2_run-16_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\00003F0D\00003F0D_cor_t2_tse_20251118000000_16.nii.gz
00008245,Min-Mo-011,3.0,2D,*tse2d1_17,5.0,0.086,5.77,150,17.0,4.0,40.369,193,"[0.999848, 0.0171905, 0.00301232, -0.0174524, 0.984842, 0.172576]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\00008245\00008245_ax_t2_tse_Med_DRS_480_20251118000000_3.nii.gz
0000883C,Min-Mo-011,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.999848, 0.0171905, 0.00301232, -0.0174524, 0.984842, 0.172576]","['anat', '_acq-swi3p2_run-14_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\0000883C\0000883C_ax_swi_ge3d_20251118000000_14.nii.gz
00008B6C,Min-Mo-011,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,210.717,651,"[-0.000944751, 0.993436, 0.11439, 0.0219368, 0.114383, -0.993195]","['func', '_acq-spcir2p3_dir-RL_run-11_bold']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\00008B6C\00008B6C_sag_t2_spc_flair_fs_20251118000000_11.nii.gz
000095BE,Min-Mo-011,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.999848, 0.0171905, 0.00301232, -0.0174524, 0.984842, 0.172576]","['anat', '_acq-swi3p2_run-12_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\000095BE\000095BE_ax_swi_ge3d_20251118000000_12.nii.gz
00009648,Min-Mo-011,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,277.205,630,"[1, 0, 0, 0, 0.980198, 0.198021]","['derived', '_acq-spcR4p2_run-8_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\00009648\00009648_20251118000000_8.nii.gz
000099F0,Min-Mo-011,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,277.205,630,"[0.99999, 0.00295617, 0.0033367, 0.00244164, 0.263035, -0.964783]","['derived', '_acq-spcR4p2_run-10_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\000099F0\000099F0_20251118000000_10.nii.gz
0000A844,Min-Mo-011,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.999848, 0.0171905, 0.00301232, -0.0174524, 0.984842, 0.172576]","['anat', '_acq-swi3p2_run-13_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\0000A844\0000A844_ax_swi_ge3d_20251118000000_13_ph.nii.gz
0000CBD9,Min-Mo-011,3.0,2D,*tse2d1_17,5.0,0.088,5.91,150,17.0,2.0,195.009,191,"[0.999848, 0.0171905, 0.00301232, -0.0174524, 0.984842, 0.172576]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\0000CBD9\0000CBD9_ax_t2_tse_20251118000000_2.nii.gz
0000EE88,Min-Mo-011,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.999848, 0.0171905, 0.00301232, -0.0174524, 0.984842, 0.172576]","['derived', '_acq-swi3p2_run-15_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-011-020\Min-Mo-011\DICOM\0000679B\AACFD82F\AA304FD7\0000EE88\0000EE88_ax_swi_ge3d_20251118000000_15.nii.gz
00000C5E,Min-Mo-010,3.0,2D,*tse2d1_17,5.0,0.088,5.52,150,17.0,2.0,165.579,191,"[0.996674, -0.0606974, 0.0543844, 0.0606152, 0.998156, 0.00316104]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-010\DICOM\0000AEC8\AA02806E\AA5C7CB0\00000C5E\00000C5E_ax_t2_tse_20251114000000_2.nii.gz
0000E508,Min-Mo-010,3.0,2D,*tse2d1_17,5.0,0.086,5.38,150,17.0,4.0,32.259,193,"[0.996674, -0.0606922, 0.0543844, 0.06061, 0.998157, 0.00316075]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-010\DICOM\0000AEC8\AA02806E\AA5C7CB0\0000E508\0000E508_ax_t2_tse_Med_DRS_480_20251114000000_3.nii.gz
00002691,Min-Mo-009,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.998578, 0.0177751, -0.0502554, -0.0174302, 0.999821, 0.00729133]","['anat', '_acq-swi3p2_run-14_part-phase_T2starw']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\00002691\00002691_ax_swi_ge3d_20251113000000_14_ph.nii.gz
00003A73,Min-Mo-009,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.998578, 0.0177751, -0.0502554, -0.0174302, 0.999821, 0.00729133]","['anat', '_acq-swi3p2_run-13_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\00003A73\00003A73_ax_swi_ge3d_20251113000000_13.nii.gz
00005A59,Min-Mo-009,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[-0.0847701, 0.995496, 0.0424497, -0.0388789, 0.0392659, -0.998472]","['func', '_acq-spcir2p3_dir-RL_run-7_bold']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\00005A59\00005A59_sag_t2_spc_flair_fs_20251113000000_7.nii.gz
000065C5,Min-Mo-009,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[0.99797, 0.0521697, -0.0365284, -0.0521357, 0.998638, 0.00188179]","['derived', '_acq-spcir2p3_run-8']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\000065C5\000065C5_20251113000000_8.nii.gz
0000736D,Min-Mo-009,3.0,2D,*tse2d1_17,5.0,0.088,5.91,150,17.0,2.0,195.009,191,"[0.998578, 0.0177751, -0.0502554, -0.0174302, 0.999821, 0.00729133]","['anat', '_acq-tse2p2_run-2_T2w']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\0000736D\0000736D_ax_t2_tse_20251113000000_2.nii.gz
00009949,Min-Mo-009,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.997306, 0.073358, 0.000606327, -0.0251824, 0.350095, -0.936376]","['derived', '_acq-spcR4p2_run-18_T2w']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\00009949\00009949_20251113000000_18.nii.gz
0000A7D4,Min-Mo-009,3.0,2D,*tse2d1_17,5.0,0.086,5.77,150,17.0,4.0,40.369,193,"[0.998578, 0.0177751, -0.0502554, -0.0174302, 0.999821, 0.00729133]","['anat', '_acq-tse2p4_run-3_T2w']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\0000A7D4\0000A7D4_ax_t2_tse_Med_DRS_480_20251113000000_3.nii.gz
0000B10A,Min-Mo-009,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[-0.10142, 0.982423, 0.156716, -0.0445996, 0.15288, -0.987238]","['anat', '_acq-spcR4p2_run-17_T2w']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\0000B10A\0000B10A_sag_t1post_space_20251113000000_17.nii.gz
0000BC10,Min-Mo-009,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.998578, 0.0177751, -0.0502554, -0.0174302, 0.999821, 0.00729133]","['derived', '_acq-swi3p2_run-16_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\0000BC10\0000BC10_ax_swi_ge3d_20251113000000_16.nii.gz
0000C403,Min-Mo-009,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[0.997306, 0.0733579, 0.000606346, -0.0251823, 0.350095, -0.936376]","['derived', '_acq-spcir2p3_run-10']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\0000C403\0000C403_20251113000000_10.nii.gz
0000CD43,Min-Mo-009,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[-0.11645, 0.99315, 0.00965822, -0.0330713, 0.00584165, -0.999436]","['derived', '_acq-spcR4p2_run-19_T2w']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\0000CD43\0000CD43_20251113000000_19.nii.gz
0000D3A9,Min-Mo-009,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.998578, 0.0177751, -0.0502554, -0.0174302, 0.999821, 0.00729133]","['anat', '_acq-swi3p2_run-15_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\0000D3A9\0000D3A9_ax_swi_ge3d_20251113000000_15.nii.gz
0000E24B,Min-Mo-009,3.0,3D,*spcir_220ns,1.0,0.392,7.0,120,219.0,3.0,238.22,651,"[-0.11645, 0.99315, 0.00965818, -0.0330713, 0.0058416, -0.999436]","['derived', '_acq-spcir2p3_run-9']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-009\DICOM\0000358D\AA664389\AA81B654\0000E24B\0000E24B_20251113000000_9.nii.gz
000002F2,Min-Mo-008,3.0,3D,*spcR_42ns,3.0,0.022,0.7,120,27.0,2.0,305.2,630,"[1, 0, 0, 0, 0.999683, 0.0251839]","['derived', '_acq-spcR4p2_run-8_T2w']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-008\DICOM\0000B428\AA052CA9\AAC04D0F\000002F2\000002F2_20251108000000_8.nii.gz
000008F5,Min-Mo-008,3.0,3D,*swi3d1r,12.8,0.02,0.028,15,,2.0,,119,"[0.998192, 0.0196112, -0.0568195, -0.0174235, 0.999097, 0.0387461]","['derived', '_acq-swi3p2_run-15_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-008\DICOM\0000B428\AA052CA9\AAC04D0F\000008F5\000008F5_ax_swi_ge3d_20251108000000_15.nii.gz
00001AD4,Min-Mo-008,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.998192, 0.0196112, -0.0568195, -0.0174235, 0.999097, 0.0387461]","['anat', '_acq-swi3p2_run-14_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-008\DICOM\0000B428\AA052CA9\AAC04D0F\00001AD4\00001AD4_ax_swi_ge3d_20251108000000_14.nii.gz
00001E7A,Min-Mo-008,3.0,3D,*swi3d1r,1.6,0.02,0.028,15,,2.0,245.645,119,"[0.998192, 0.0196112, -0.0568195, -0.0174235, 0.999097, 0.0387461]","['anat', '_acq-swi3p2_run-12_part-mag_T2starw']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-008\DICOM\0000B428\AA052CA9\AAC04D0F\00001E7A\00001E7A_ax_swi_ge3d_20251108000000_12.nii.gz
0000318C,Min-Mo-008,3.0,2D,*tse2d1_17,5.0,0.088,6.36,150,17.0,2.0,89.017,191,"[0.999995, -0.00322033, -0.00067275, 0.000212155, 0.267192, -0.963643]","['anat', '_acq-tse2p2_run-21_T2w']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-008\DICOM\0000B428\AA052CA9\AAC04D0F\0000318C\0000318C_cor_t2_tse_20251108000000_21.nii.gz
00005BA8,Min-Mo-008,3.0,3D,*spcR_42ns,1.0,0.022,0.7,120,27.0,2.0,305.2,630,"[0.999972, 0, -0.00751444, 0.000278909, 0.999311, 0.0371154]","['derived', '_acq-spcR4p2_run-9_T2w']",W:\MinMo_CI\niftis\Min-Mo-006 to 010\Min-Mo-008\DICOM\0000B428\AA052CA9\AAC04D0F\00005BA8\00005BA8_20251108000000_9.nii.gz
